DATE,AAPL,NFLX,BA,T,MGM,AMZN,IBM,GOOG,SP500
21/09/2016,28.39,94.88,130.56,30.62,25.08,39.49,148.56,38.81,2163.12
22/09/2016,28.66,95.83,131.87,31.03,25.79,40.24,149.11,39.36,2177.18
23/09/2016,28.18,95.94,131.78,31.16,25.65,40.29,148.03,39.35,2164.69
26/09/2016,28.22,94.56,130.57,31.05,25.36,39.96,147.08,38.71,2146.10
27/09/2016,28.27,97.07,131.32,31.29,25.57,40.81,149.74,39.15,2159.93
28/09/2016,28.49,97.48,132.23,30.83,26.35,41.44,151.19,39.08,2171.37
29/09/2016,28.05,96.67,131.03,30.74,25.85,41.45,151.02,38.75,2151.13
30/09/2016,28.26,98.55,131.74,30.65,26.03,41.87,151.73,38.86,2168.27
03/10/2016,28.13,102.63,132.38,30.77,26.19,41.84,150.54,38.63,2161.20
04/10/2016,28.25,102.34,132.25,30.12,26.23,41.70,149.44,38.82,2150.49
05/10/2016,28.26,106.28,134.66,29.56,26.64,42.22,150.04,38.82,2159.73
06/10/2016,28.47,105.07,134.42,29.52,26.80,42.08,149.85,38.84,2160.77
07/10/2016,28.52,104.82,133.85,29.34,26.42,41.97,148.69,38.75,2153.74
10/10/2016,29.01,103.33,135.84,29.44,26.79,42.09,149.98,39.30,2163.66
11/10/2016,29.08,100.59,133.74,29.51,26.55,41.55,147.85,39.15,2136.73
12/10/2016,29.34,99.50,133.16,29.69,26.33,41.70,147.37,39.31,2139.18
13/10/2016,29.25,100.23,133.38,29.72,26.06,41.46,146.83,38.91,2132.55
14/10/2016,29.41,101.47,133.50,29.60,25.75,41.15,147.53,38.93,2132.98
17/10/2016,29.39,99.80,134.00,29.64,25.98,40.65,147.83,39.00,2126.50
18/10/2016,29.37,118.79,135.10,29.71,25.86,40.88,143.96,39.76,2139.60
19/10/2016,29.28,121.87,136.18,29.72,26.09,40.88,144.48,40.08,2144.29
20/10/2016,29.27,123.35,135.84,29.17,26.12,40.52,144.73,39.85,2141.34
21/10/2016,29.15,127.50,135.63,28.30,26.10,40.95,142.92,39.97,2141.16
24/10/2016,29.41,127.33,137.45,27.82,26.28,41.90,143.82,40.66,2151.33
25/10/2016,29.56,126.51,139.02,27.70,26.08,41.76,144.12,40.38,2143.16
26/10/2016,28.90,126.97,145.54,27.50,26.13,41.13,145.00,39.95,2139.43
27/10/2016,28.62,126.47,143.31,27.56,25.98,40.92,146.47,39.77,2133.04
28/10/2016,28.43,126.57,143.01,27.56,26.07,38.82,145.77,39.77,2126.41
31/10/2016,28.39,124.87,142.43,27.77,26.17,39.49,146.80,39.23,2126.15
01/11/2016,27.87,123.30,142.41,27.59,26.40,39.27,145.94,39.18,2111.72
02/11/2016,27.90,122.34,140.75,27.45,25.94,38.28,145.14,38.44,2097.94
03/11/2016,27.46,122.14,140.02,27.65,25.77,38.35,145.54,38.11,2088.66
04/11/2016,27.21,122.03,139.54,27.55,26.41,37.75,145.60,38.10,2085.18
07/11/2016,27.60,124.58,143.03,27.78,27.18,39.25,148.74,39.13,2131.52
08/11/2016,27.77,124.34,142.20,27.92,28.00,39.39,148.21,39.53,2139.56
09/11/2016,27.72,122.19,145.09,28.26,28.32,38.59,147.87,39.27,2163.26
10/11/2016,26.95,115.42,147.69,27.60,27.87,37.12,153.04,38.13,2167.48
11/11/2016,27.11,114.78,148.52,27.56,27.50,36.95,154.04,37.70,2164.45
14/11/2016,26.43,113.38,149.99,27.27,27.37,35.95,151.12,36.80,2164.20
15/11/2016,26.78,113.59,148.11,27.75,27.83,37.16,151.56,37.92,2180.39
16/11/2016,27.50,115.19,146.44,28.04,27.71,37.32,152.15,38.22,2176.94
17/11/2016,27.49,115.03,145.33,28.24,28.03,37.82,152.64,38.56,2187.12
18/11/2016,27.52,115.21,146.35,28.35,28.43,38.01,153.20,38.03,2181.90
21/11/2016,27.93,117.96,147.02,28.49,28.97,39.00,155.47,38.46,2198.18
22/11/2016,27.95,118.04,149.52,29.10,28.71,39.27,155.38,38.41,2202.94
23/11/2016,27.81,117.69,149.74,29.23,28.47,39.01,154.72,38.05,2204.72
25/11/2016,27.95,117.41,150.04,29.59,28.67,39.02,155.83,38.08,2213.35
28/11/2016,27.89,116.93,149.77,29.84,28.73,38.34,157.14,38.41,2201.72
29/11/2016,27.87,117.51,151.64,29.80,28.87,38.13,156.20,38.54,2204.66
30/11/2016,27.63,117.00,150.56,29.16,28.71,37.53,154.95,37.90,2198.81
01/12/2016,27.37,117.22,152.39,29.35,28.52,37.18,152.65,37.40,2191.08
02/12/2016,27.48,120.81,152.25,29.14,29.01,37.02,152.85,37.53,2191.95
05/12/2016,27.28,119.16,152.16,29.16,28.97,37.97,152.67,38.13,2204.71
06/12/2016,27.49,124.57,152.24,29.70,29.63,38.24,153.16,37.96,2212.23
07/12/2016,27.76,125.39,154.14,30.53,29.95,38.52,157.40,38.56,2241.35
08/12/2016,28.03,123.24,155.39,30.50,28.65,38.37,157.95,38.82,2246.19
09/12/2016,28.49,122.88,156.49,30.48,29.27,38.43,159.05,39.46,2259.53
12/12/2016,28.33,122.83,157.16,31.04,29.19,38.01,158.08,39.46,2256.96
13/12/2016,28.80,123.78,156.66,31.22,29.79,38.72,160.74,39.81,2271.72
14/12/2016,28.80,123.44,154.47,31.02,29.72,38.44,160.95,39.85,2253.28
15/12/2016,28.96,125.00,153.77,31.32,28.97,38.05,160.49,39.89,2262.03
16/12/2016,28.99,124.22,154.50,31.45,28.86,37.89,159.25,39.54,2258.07
19/12/2016,29.16,125.45,156.18,31.79,28.59,38.30,159.21,39.71,2262.53
20/12/2016,29.24,125.12,156.39,32.06,28.63,38.56,160.09,39.82,2270.76
21/12/2016,29.27,126.50,157.48,31.97,29.28,38.53,159.83,39.73,2265.18
22/12/2016,29.07,125.58,157.46,32.24,29.33,38.32,159.57,39.56,2260.96
23/12/2016,29.13,125.59,157.81,32.25,29.36,38.03,159.24,39.50,2263.79
27/12/2016,29.32,128.35,157.48,32.19,29.01,38.57,159.65,39.58,2268.88
28/12/2016,29.19,125.89,156.10,32.09,28.72,38.61,158.74,39.25,2249.92
29/12/2016,29.18,125.33,155.69,32.20,28.50,38.26,159.13,39.14,2249.26
30/12/2016,28.96,123.80,155.68,32.10,28.83,37.49,158.55,38.59,2238.83
03/01/2017,29.04,127.49,156.97,32.47,29.48,37.68,159.69,39.31,2257.83
04/01/2017,29.01,129.41,158.62,32.28,29.46,37.86,161.67,39.35,2270.75
05/01/2017,29.15,131.81,158.71,32.19,29.37,39.02,161.14,39.70,2269.00
06/01/2017,29.48,131.07,159.10,31.19,29.52,39.80,161.93,40.31,2276.98
09/01/2017,29.75,130.95,158.32,30.79,29.16,39.85,160.13,40.33,2268.90
10/01/2017,29.78,129.89,159.07,30.80,29.62,39.79,158.10,40.24,2268.90
11/01/2017,29.94,130.50,159.40,30.65,29.03,39.95,160.23,40.40,2275.32
12/01/2017,29.81,129.18,158.29,30.95,28.63,40.68,160.42,40.32,2270.44
13/01/2017,29.76,133.70,158.83,30.92,28.62,40.86,159.84,40.39,2274.64
17/01/2017,30.00,132.89,157.67,31.03,28.66,40.49,160.36,40.23,2267.89
18/01/2017,30.00,133.26,158.32,30.79,28.61,40.37,159.32,40.30,2271.89
19/01/2017,29.95,138.41,159.00,30.95,28.69,40.45,159.33,40.11,2263.69
20/01/2017,30.00,138.60,159.53,31.29,28.74,40.42,162.90,40.25,2271.31
23/01/2017,30.02,137.39,157.84,31.70,28.50,40.89,163.36,40.97,2265.20
24/01/2017,29.99,140.11,160.55,31.22,29.01,41.12,168.01,41.19,2280.07
25/01/2017,30.47,139.52,167.36,31.24,29.60,41.83,170.30,41.78,2298.37
26/01/2017,30.49,138.96,169.12,31.53,29.48,41.96,170.65,41.61,2296.68
27/01/2017,30.49,142.45,167.70,31.71,29.79,41.79,169.35,41.17,2294.69
30/01/2017,30.41,141.22,165.57,31.56,29.11,41.52,167.92,40.12,2280.90
31/01/2017,30.34,140.71,163.42,31.82,28.80,41.17,166.70,39.84,2278.87
01/02/2017,32.19,140.78,163.97,31.75,28.56,41.62,166.48,39.78,2279.55
02/02/2017,32.13,139.20,162.26,31.08,28.80,42.00,166.75,39.93,2280.85
03/02/2017,32.27,140.25,162.40,31.13,28.86,40.51,167.94,40.07,2297.42
06/02/2017,32.57,140.97,163.98,30.99,29.05,40.38,167.98,40.07,2292.56
07/02/2017,32.88,144.00,166.50,31.04,28.56,40.63,170.46,40.35,2293.08
08/02/2017,33.01,144.74,163.81,31.10,28.64,40.99,168.27,40.42,2294.67
09/02/2017,33.10,144.14,164.28,31.18,28.62,41.07,169.26,40.48,2307.87
10/02/2017,33.03,144.82,166.23,31.23,28.53,41.37,170.67,40.68,2316.10
13/02/2017,33.32,143.20,168.03,30.68,29.16,41.83,171.32,40.96,2328.25
14/02/2017,33.76,140.82,168.50,30.76,28.65,41.82,172.05,41.02,2337.58
15/02/2017,33.88,142.27,169.30,31.04,29.60,42.13,173.53,40.95,2349.25
16/02/2017,33.84,142.01,170.81,31.13,26.86,42.21,173.30,41.21,2347.22
17/02/2017,33.93,142.22,172.71,31.31,26.60,42.25,172.57,41.40,2351.16
21/02/2017,34.17,142.60,175.56,31.50,26.95,42.82,172.18,41.58,2365.38
22/02/2017,34.28,143.86,175.36,31.39,26.46,42.78,173.03,41.54,2362.82
23/02/2017,34.13,142.78,176.86,31.66,26.18,42.61,173.51,41.57,2363.81
24/02/2017,34.17,143.25,177.44,31.97,26.39,42.26,173.22,41.43,2367.34
27/02/2017,34.23,143.41,179.43,31.56,26.47,42.43,171.36,41.46,2369.75
28/02/2017,34.25,142.13,180.23,31.54,26.29,42.25,171.76,41.16,2363.64
01/03/2017,34.95,142.65,183.91,31.73,26.83,42.65,173.79,41.76,2395.96
02/03/2017,34.74,139.53,182.99,31.75,26.31,42.45,172.44,41.53,2381.92
03/03/2017,34.95,139.14,182.18,31.71,26.46,42.49,171.98,41.45,2383.12
06/03/2017,34.84,141.94,180.93,31.67,26.55,42.33,172.38,41.39,2375.31
07/03/2017,34.88,141.43,182.02,31.61,25.74,42.30,172.29,41.60,2368.39
08/03/2017,34.75,140.32,181.74,31.53,25.68,42.53,171.40,41.77,2362.98
09/03/2017,34.67,140.53,180.57,31.66,25.43,42.65,169.24,41.93,2364.87
10/03/2017,34.78,140.89,178.70,31.96,25.50,42.62,169.86,42.16,2372.60
13/03/2017,34.80,143.52,179.05,31.98,25.95,42.73,168.55,42.28,2373.47
14/03/2017,34.75,143.19,178.73,31.77,26.35,42.63,167.84,42.28,2365.45
15/03/2017,35.12,145.25,178.71,32.15,26.82,42.65,167.93,42.36,2385.26
16/03/2017,35.17,144.39,178.19,32.03,26.79,42.67,169.29,42.44,2381.38
17/03/2017,35.00,145.11,180.10,32.16,27.58,42.62,167.77,42.61,2378.25
20/03/2017,35.37,145.83,179.39,32.02,26.62,42.85,167.82,42.42,2373.47
21/03/2017,34.96,142.42,175.96,31.76,26.13,42.16,166.08,41.52,2344.02
22/03/2017,35.35,142.65,176.98,31.44,26.03,42.40,166.94,41.48,2348.45
23/03/2017,35.23,141.84,177.26,31.44,25.92,42.37,166.98,40.88,2345.96
24/03/2017,35.16,142.02,175.82,31.46,25.71,42.28,166.04,40.72,2343.98
27/03/2017,35.22,144.06,176.10,31.32,26.58,42.34,165.98,40.98,2341.59
28/03/2017,35.95,145.17,177.36,31.37,27.17,42.80,166.69,41.05,2358.57
29/03/2017,36.03,146.47,177.63,31.29,27.29,43.72,166.14,41.57,2361.13
30/03/2017,35.98,148.06,177.98,31.52,27.33,43.82,166.06,41.58,2368.06
31/03/2017,35.92,147.81,176.86,31.36,27.40,44.33,166.33,41.48,2362.72
03/04/2017,35.92,146.92,176.65,31.38,27.75,44.58,166.68,41.93,2358.84
04/04/2017,36.19,145.50,178.70,31.47,27.82,45.34,166.70,41.73,2360.16
05/04/2017,36.01,143.62,177.08,31.33,27.60,45.46,165.13,41.57,2352.95
06/04/2017,35.92,143.74,177.37,30.64,28.43,44.91,164.72,41.39,2357.49
07/04/2017,35.84,143.11,178.85,30.64,28.11,44.74,164.42,41.23,2355.54
10/04/2017,35.79,143.85,177.56,30.48,27.77,45.35,163.52,41.24,2357.16
11/04/2017,35.41,144.35,178.57,30.43,27.71,45.12,162.93,41.17,2353.78
12/04/2017,35.45,143.83,176.05,30.61,27.57,44.81,163.01,41.22,2344.93
13/04/2017,35.26,142.92,175.62,30.40,27.19,44.23,161.93,41.18,2328.95
17/04/2017,35.46,147.25,179.02,30.42,27.12,45.10,163.43,41.86,2349.01
18/04/2017,35.30,143.36,177.85,30.38,27.75,45.19,162.43,41.84,2342.19
19/04/2017,35.17,139.76,178.40,30.38,28.02,44.96,154.44,41.91,2338.17
20/04/2017,35.61,141.18,179.30,30.46,28.46,45.10,155.02,42.08,2355.84
21/04/2017,35.57,142.87,180.38,30.14,28.41,44.93,153.19,42.16,2348.69
24/04/2017,35.91,143.83,182.06,30.21,29.00,45.37,153.54,43.14,2374.15
25/04/2017,36.13,152.16,183.51,30.15,29.35,45.38,153.20,43.62,2388.61
26/04/2017,35.92,150.17,181.71,30.52,29.79,45.46,152.88,43.59,2387.45
27/04/2017,35.95,153.08,183.22,30.12,31.01,45.92,153.13,43.71,2388.77
28/04/2017,35.91,152.20,184.83,29.91,30.71,46.25,153.10,45.30,2384.20
01/05/2017,36.65,155.35,182.39,29.51,30.97,47.41,151.72,45.63,2388.33
02/05/2017,36.88,156.45,183.44,29.40,30.96,47.35,151.97,45.82,2391.17
